[12:32:16.603] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.605] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.605] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.605] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.661] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.661] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.661] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.662] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.714] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.714] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.715] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.715] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.767] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.768] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.768] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.768] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.823] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.824] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.824] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.824] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.879] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.880] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.880] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.880] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.936] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.936] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.937] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.937] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.992] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.993] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.993] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.994] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.049] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.050] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.050] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.051] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.106] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.106] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.107] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.107] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.161] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.162] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.162] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.162] TX: ERROR:UNKNOWN_COMMAND
